total_words,words_per_second,approve_location,rep_count,rep_locations,opponent_count,opponent_locations,party_count,party_locations,out_party_count,out_party_locations,trump_count,trump_locations,clip_id,rep,opponent,party,out_party
67,2.23,28.36,5,"[5.37, 11.94, 19.4, 20.9, 26.87]",1,[1.79],0,[],0,[],0,[],01191,mialove,Doug Owens,Republican,Democrat
76,2.53,23.68,5,"[2.37, 7.11, 11.84, 17.11, 22.37]",0,[],0,[],0,[],0,[],01192,mialove,Doug Owens,Republican,Democrat
62,2.067,27.097,6,"[0.484, 10.645, 14.194, 18.065, 22.581, 25.806]",0,[],0,[],0,[],0,[],01193,barbaracomstock,LuAnn Bennett,Republican,Democrat
67,2.233,16.716,3,"[3.134, 6.716, 15.821]",0,[],0,[],0,[],0,[],01195,stephaniemurphy,John Mica,Democrat,Republican
59,1.97,25.42,1,[24.41],0,[],0,[],0,[],2,"[2.54, 5.08]",01196,stephaniemurphy,John Mica,Democrat,Republican
89,2.97,22.92,2,"[1.01, 22.02]",0,[],0,[],0,[],0,[],01198,morgancarroll,Mike Coffman,Democrat,Republican
86,2.87,26.74,1,[26.05],0,[],0,[],0,[],0,[],01200,morgancarroll,Mike Coffman,Democrat,Republican
81,2.7,25.19,1,[24.81],2,"[1.11, 5.19]",0,[],0,[],0,[],01202,monicavernon,Rod Blum,Democrat,Republican
90,3.0,23.33,2,"[18.67, 22.67]",0,[],0,[],0,[],0,[],01203,marthamcsally,Matt Heinz,Republican,Democrat
83,2.77,21.81,1,[21.45],0,[],0,[],0,[],0,[],01204,marthamcsally,Matt Heinz,Republican,Democrat
71,2.37,27.89,3,"[14.08, 22.25, 25.92]",0,[],0,[],0,[],0,[],01205,marthamcsally,Matt Heinz,Republican,Democrat
84,2.8,26.79,3,"[4.29, 21.43, 26.79]",0,[],0,[],0,[],0,[],01206,marthamcsally,Matt Heinz,Republican,Democrat
84,2.8,28.57,4,"[7.14, 11.07, 22.86, 28.57]",0,[],0,[],0,[],0,[],01207,marthamcsally,Matt Heinz,Republican,Democrat
77,2.57,24.68,1,[24.03],0,[],0,[],0,[],0,[],01208,marthamcsally,Matt Heinz,Republican,Democrat
80,2.67,22.125,1,[21.0],0,[],0,[],0,[],0,[],01209,marthamcsally,Matt Heinz,Republican,Democrat
71,2.37,28.73,3,"[11.27, 18.73, 28.31]",0,[],0,[],0,[],0,[],01210,emilycain,Bruce Poliquin,Democrat,Republican
92,3.07,23.48,1,[23.15],2,"[2.28, 17.72]",0,[],1,[9.78],0,[],01211,emilycain,Bruce Poliquin,Democrat,Republican
86,2.87,2.79,1,[0.35],6,"[2.79, 4.19, 12.21, 16.28, 23.26, 26.86]",0,[],0,[],0,[],01212,emilycain,Bruce Poliquin,Democrat,Republican
109,3.63,1.65,1,[0.55],3,"[1.93, 19.08, 29.72]",0,[],0,[],0,[],01213,emilycain,Bruce Poliquin,Democrat,Republican
75,2.5,28.0,3,[],1,[1.2],0,[],0,[],0,[],01214,gretchendriskell,Tim Walberg,Democrat,Republican
67,2.23,2.24,2,"[0.45, 8.06]",3,"[6.72, 17.61, 25.37]",0,[],0,[],0,[],01215,gretchendriskell,Tim Walberg,Democrat,Republican
64,2.133,27.66,3,[],1,[0.0],0,[],0,[],0,[],01216,gretchendriskell,Tim Walberg,Democrat,Republican
75,2.5,20.0,2,"[17.6, 20.0]",3,"[1.6, 2.4, 10.4]",0,[],0,[],0,[],01217,gretchendriskell,Tim Walberg,Democrat,Republican
78,2.6,2.31,1,[0.77],3,"[2.69, 18.46, 21.54]",0,[],0,[],0,[],01218,angiecraig,Jason Lewis,Democrat,Republican
11,0.37,6.82,1,[2.73],0,[],0,[],0,[],0,[],01219,angiecraig,Jason Lewis,Democrat,Republican
77,2.57,19.61,1,[18.83],0,[],0,[],0,[],0,[],01220,angiecraig,Jason Lewis,Democrat,Republican
72,2.4,21.25,2,"[6.25, 20.0]",0,[],0,[],0,[],0,[],01221,angiecraig,Jason Lewis,Democrat,Republican
78,2.6,21.15,1,[1.15],0,[],0,[],0,[],2,"[6.92, 9.23]",01222,terribonoff,Erik Paulsen,Democrat,Republican
83,2.77,22.17,1,[10.84],0,[],0,[],0,[],0,[],01223,terribonoff,Erik Paulsen,Democrat,Republican
90,3.0,26.0,1,[2.67],0,[],0,[],0,[],1,[29.0],01224,terribonoff,Erik Paulsen,Democrat,Republican
71,2.37,1.69,1,[0.42],3,"[8.45, 16.9, 19.72]",0,[],3,"[2.54, 25.35, 28.17]",0,[],01225,jackyrosen,Danny Tarkanian,Democrat,Republican
80,2.67,22.5,1,[0.75],0,[],0,[],0,[],0,[],01226,jackyrosen,Danny Tarkanian,Democrat,Republican
78,2.6,1.54,1,[0.38],0,[],0,[],0,[],0,[],01227,carolsheaporter,Frank Guinta,Democrat,Republican
81,2.7,20.0,1,[18.89],2,"[8.15, 22.59]",0,[],0,[],0,"[20.0, 28.89]",01228,carolsheaporter,Frank Guinta,Democrat,Republican
74,2.47,24.32,1,[23.78],3,"[8.51, 16.22, 19.73]",0,[],0,[],0,[],01230,annathroneholst,Lee Zeldin,Democrat,Republican
65,2.17,24.0,2,"[0.46, 23.54]",0,[],0,[],0,[],0,[],01231,annathroneholst,Lee Zeldin,Democrat,Republican
72,2.4,26.25,0,[],0,[],1,[18.75],0,[],2,"[5.0, 11.25]",01232,annathroneholst,Lee Zeldin,Democrat,Republican
86,2.87,27.91,5,"[1.05, 8.37, 20.93, 23.95, 26.74]",0,[],0,[],0,[],0,[],01233,annathroneholst,Lee Zeldin,Democrat,Republican
69,2.3,21.74,0,[],1,[27.83],0,[],0,[],0,[],01234,annathroneholst,Lee Zeldin,Democrat,Republican
69,2.3,26.96,4,"[2.61, 8.26, 21.3, 26.09]",1,[13.04],0,[],0,[],0,[],01236,claudiatenney,Kim Myers,Republican,Democrat
77,2.57,27.27,1,[26.75],0,[],0,[],1,[4.29],0,[],01237,claudiatenney,Kim Myers,Republican,Democrat
71,2.37,26.76,6,"[3.38, 7.32, 10.56, 14.08, 22.54, 25.35]",0,[],0,[],0,[],0,[],01238,claudiatenney,Kim Myers,Republican,Democrat
77,2.57,26.62,3,"[18.83, 21.95, 26.23]",2,"[0.0, 7.79]",0,[],0,[],0,[],01240,kimmyers,Claudia Tenney,Democrat,Republican
73,2.43,23.29,3,"[17.26, 18.08, 23.29]",0,[],0,[],0,[],0,[],01241,kimmyers,Claudia Tenney,Democrat,Republican
82,2.73,22.93,7,"[1.46, 3.66, 8.54, 12.2, 14.63, 23.66, 25.37]",0,[],0,[],0,[],0,[],01242,kimmyers,Claudia Tenney,Democrat,Republican
72,2.4,27.5,4,"[2.5, 15.0, 25.0, 26.25]",0,[],0,[],0,[],0,[],01243,kimmyers,Claudia Tenney,Democrat,Republican
77,2.57,7.79,3,"[1.17, 11.69, 29.61]",0,[],0,[],0,[],0,[],01244,kimmyers,Claudia Tenney,Democrat,Republican
69,2.3,26.96,3,"[13.04, 17.39, 26.09]",0,[],0,[],0,[],0,[],01245,kimmyers,Claudia Tenney,Democrat,Republican
81,2.7,28.89,1,[27.41],4,"[2.59, 6.3, 19.26, 23.33]",0,[],4,"[1.11, 14.81, 17.41, 24.44]",0,[],01247,colleendeacon,John Katko,Democrat,Republican
88,2.93,25.68,1,[25.34],3,"[7.95, 15.68, 21.82]",0,[],3,"[12.05, 16.36, 23.86]",0,[],01248,colleendeacon,John Katko,Democrat,Republican
84,2.8,27.86,3,"[10.71, 16.07, 27.14]",0,[],0,[],0,[],0,[],01249,colleendeacon,John Katko,Democrat,Republican
86,2.87,27.21,2,"[9.88, 19.88]",0,[],0,[],0,[],0,[],01250,colleendeacon,John Katko,Democrat,Republican
89,2.97,26.97,1,[26.29],0,[],0,[],1,[22.47],0,[],01251,colleendeacon,John Katko,Democrat,Republican
73,2.43,20.27,3,"[5.89, 8.77, 20.0]",0,[],0,[],1,[1.23],0,[],01252,colleendeacon,John Katko,Democrat,Republican
90,3.0,25.0,4,"[0.0, 8.67, 17.33, 25.0]",0,[],0,[],0,[],0,[],01253,colleendeacon,John Katko,Democrat,Republican
66,2.2,4.09,2,"[0.45, 8.18]",4,"[3.18, 12.27, 16.36, 26.36]",0,[],0,[],0,[],01254,monicavernon,Rod Blum,Democrat,Republican
70,2.33,15.43,1,[0.86],2,"[17.57, 26.57]",0,[],0,[],0,[],01255,luannbennett,Barbara Comstock,Democrat,Republican
72,2.4,27.5,3,"[22.5, 25.0, 25.0]",4,"[3.33, 11.67, 18.33, 22.5]",0,[],0,[],3,"[5.0, 10.83, 22.08]",01257,luannbennett,Barbara Comstock,Democrat,Republican
71,2.37,22.54,2,"[0.0, 11.27]",0,[],0,[],0,[],0,[],01258,luannbennett,Barbara Comstock,Democrat,Republican
76,2.53,22.11,1,[21.32],5,"[1.58, 2.37, 7.89, 11.84, 17.11]",0,[],0,[],0,[],01261,barbaracomstock,LuAnn Bennett,Republican,Democrat
85,2.83,1.41,1,[0.35],6,"[2.82, 4.24, 9.88, 12.71, 17.65, 25.65]",0,[],0,[],0,[],01265,mialove,Doug Owens,Republican,Democrat
74,2.47,22.16,3,"[0.81, 8.51, 22.16]",0,[],0,[],0,[],0,[],01266,barbaracomstock,LuAnn Bennett,Republican,Democrat
104,3.47,28.85,3,"[15.58, 17.31, 28.85]",0,[],1,[22.12],1,[23.27],0,[],01271,monicavernon,Rod Blum,Democrat,Republican
64,2.13,23.44,2,"[10.31, 22.03]",0,[],0,[],0,[],0,[],01272,monicavernon,Rod Blum,Democrat,Republican
62,2.07,28.71,1,[27.1],0,[],0,[],0,[],0,[],01273,monicavernon,Rod Blum,Democrat,Republican
61,2.033,25.41,3,"[4.43, 12.79, 25.08]",0,[],1,[6.89],0,[],0,[],01275,monicavernon,,Democrat,Republican
65,2.17,27.69,4,"[1.38, 4.15, 10.15, 27.69]",0,[],1,[12.92],0,[],0,[],01276,monicavernon,Rod Blum,Democrat,Republican
71,2.37,22.25,2,"[7.18, 21.97]",0,[],0,[],0,[],0,[],01277,monicavernon,Rod Blum,Democrat,Republican
67,2.233,2.687,4,"[1.343, 8.955, 19.403, 26.866]",0,[],0,[],0,[],0,[],01278,louiseslaughter,Mark Assini,Democrat,Republican
76,2.53,23.68,1,[23.29],0,[],0,[],0,[],0,[],01279,kathleenrice,Bruce Blakeman,Democrat,Republican
73,2.43,26.03,2,"[0.82, 24.66]",0,[],0,[],0,[],0,[],01280,kathleenrice,Bruce Blakeman,Democrat,Republican
69,2.3,26.09,6,"[4.35, 8.7, 13.04, 17.39, 21.74, 26.09]",5,"[0.87, 2.61, 10.43, 21.74, 23.48]",0,[],0,[],0,[],01281,barbaracomstock,John Foust,Republican,Democrat
67,2.233,27.76,1,[25.97],6,"[2.69, 4.93, 8.51, 12.54, 16.72, 20.9]",0,[],1,[23.73],0,[],01282,barbaracomstock,John Foust,Republican,Democrat
74,2.47,28.78,4,"[0.81, 20.27, 23.65, 28.38]",0,[],0,[],0,[],0,[],01283,chelliepingree,Isaac Misiuk,Democrat,Republican
61,2.033,26.557,3,"[0.0, 12.459, 14.426]",0,[],0,[],0,[],0,[],01284,kristinoem,Corinna Robinson,Republican,Democrat
76,2.53,1.58,3,"[0.79, 10.53, 23.68]",0,[],0,[],0,[],0,[],01285,kristinoem,Corinna Robinson,Republican,Democrat
69,2.3,25.22,4,"[6.96, 9.13, 11.3, 25.22]",0,[],0,[],0,[],0,[],01286,michellelujangrisham,Mike Frese,Democrat,Republican
70,2.33,17.57,3,"[6.86, 8.14, 16.71]",0,[],0,[],0,[],0,[],01287,michellelujangrisham,Mike Frese,Democrat,Republican
64,2.13,28.59,3,"[15.94, 24.84, 26.72]",0,[],0,[],0,[],0,[],01288,bonniewatsoncoleman,Alieta Eck,Democrat,Republican
77,2.567,23.896,2,"[3.896, 23.506]",0,[],0,[],0,[],0,[],01289,bonniewatsoncoleman,Alieta Eck,Democrat,Republican
82,2.73,29.27,2,"[20.37, 28.05]",3,"[0.0, 4.39, 16.1]",1,[19.51],0,[],0,[],01290,juliabrownley,Tony Strickland,Democrat,Republican
67,2.233,19.104,3,"[0.447, 15.224, 26.866]",0,[],0,[],0,[],0,[],01291,juliabrownley,Jeff Gorell,Democrat,Republican
88,2.93,26.82,1,[25.68],0,[],0,[],0,[],0,[],01292,dorismatsui,,Democrat,Republican
70,2.33,26.57,3,"[3.86, 14.57, 25.71]",0,[],0,[],0,[],0,[],01293,susanbrooks,Shawn Deneal,Republican,Democrat
74,2.47,28.78,2,"[0.41, 28.38]",0,[],0,[],0,[],0,[],01294,jackiewalorski,Joe Bock,Republican,Democrat
88,2.93,1.02,9,"[0.34, 2.05, 5.11, 7.84, 12.95, 14.43, 17.16, 21.93, 25.0]",0,[],0,[],0,[],0,[],01298,virginiafoxx,,Republican,Democrat
11,0.37,,0,[],0,[],0,[],0,[],0,[],01299,martharoby,Nathan Mathis,Republican,Democrat
60,2.0,28.5,3,"[0.0, 25.5, 28.0]",0,[],0,[],0,[],0,[],01300,martharoby,Nathan Mathis,Republican,Democrat
82,2.73,22.68,1,[21.71],0,[],0,[],0,[],0,[],01304,tammyduckworth,Larry Kaifesh,Democrat,Republican
60,2.0,25.5,3,"[4.0, 22.5, 25.0]",0,[],0,[],0,[],0,[],01306,joycebeatty,Chris Long,Democrat,Republican
72,2.4,25.833333333333332,4,"[6.25, 11.25, 22.916666666666668, 24.583333333333332]",1,[3.75],0,[],0,[],0,[],01312,mariannettemillermeeks,Dave Loebsack,Republican,Democrat
82,2.73,22.68,1,[21.22],2,"[0.37, 13.78]",0,[],0,[],0,[],01313,mariannettemillermeeks,Dave Loebsack,Republican,Democrat
87,2.9,28.62,2,"[4.83, 28.28]",4,"[1.03, 24.83, 26.9, 27.24]",0,[],0,[],0,[],01316,mariannettemillermeeks,Dave Loebsack,Republican,Democrat
84,2.8,26.79,1,[24.64],3,"[0.71, 20.71, 23.21]",0,[],0,[],0,[],01317,mariannettemillermeeks,Dave Loebsack,Republican,Democrat
65,2.17,28.15,1,[26.77],5,"[0.0, 2.77, 9.23, 16.15, 25.38]",0,[],0,[],0,[],01319,mariannettemillermeeks,Dave Loebsack,Republican,Democrat
53,1.77,26.42,0,[],0,[],0,[],0,[],0,[],01321,fredericaswilson,,Democrat,Republican
63,2.1,28.57,2,"[23.81, 28.1]",0,[],1,[26.67],0,[],0,[],01324,fredericaswilson,,Democrat,Republican
74,2.47,28.38,3,"[0.81, 22.97, 26.22]",0,[],0,[],0,[],0,[],01325,mimiwalters,Drew Leavens,Republican,Democrat
85,2.83,28.24,2,"[1.06, 28.94]",0,[],0,[],0,[],0,[],01326,mimiwalters,Drew Leavens,Republican,Democrat
78,2.6,28.85,2,"[1.15, 28.46]",0,[],0,[],0,[],0,[],01327,mimiwalters,Drew Leavens,Republican,Democrat
76,2.53,28.95,0,[],0,[],0,[],0,[],0,[],01330,mimiwalters,Drew Leavens,Republican,Democrat
82,2.73,25.85,3,"[1.1, 23.17, 25.85]",0,[],0,[],0,[],0,[],01334,mimiwalters,Drew Leavens,Republican,Democrat
72,2.4,24.58,5,"[4.58, 6.67, 15.0, 19.58, 23.33]",0,[],0,[],0,[],0,[],01336,bonniewatsoncoleman,Alieta Eck,Democrat,Republican
79,2.63,28.86,1,[28.48],1,[7.59],0,[],0,[],0,[],01337,jackiewalorski,Brendan Mullen,Republican,Democrat
78,2.6,26.92,1,[26.54],0,[],0,[],0,[],0,[],01338,jackiewalorski,Brendan Mullen,Republican,Democrat
73,2.43,26.3,6,"[2.9, 4.5, 14.8, 20.3, 22.1, 26.0]",0,[],0,[],1,[18.9],0,[],01339,jackiewalorski,Joe Bock,Republican,Democrat
87,2.9,24.14,1,[23.45],0,[],0,[],0,[],0,[],01340,jackiewalorski,Brendan Mullen,Republican,Democrat
85,2.83,26.82,1,[25.65],0,[],0,[],0,[],0,[],01341,jackiewalorski,Brendan Mullen,Republican,Democrat
68,2.27,27.35,3,"[13.24, 19.12, 26.18]",0,[],0,[],0,[],0,[],01342,jackiewalorski,Brendan Mullen,Republican,Democrat
60,2.0,27.0,4,"[5.0, 11.5, 25.5, 26.5]",2,"[1.5, 23.5]",1,[9.5],2,"[9.0, 22.5]",0,[],01343,jackiewalorski,Brendan Mullen,Republican,Democrat
89,2.97,3.37,1,[0.67],2,"[5.06, 18.88]",0,[],0,[],0,[],01344,jackiewalorski,Brendan Mullen,Republican,Democrat
78,2.6,27.69,4,"[3.85, 12.31, 18.46, 27.31]",0,[],0,[],0,[],0,[],01345,jackiewalorski,Brendan Mullen,Republican,Democrat
77,2.567,27.27,2,"[0.0, 26.75]",0,[],0,[],0,[],0,[],01346,jackiewalorski,Brendan Mullen,Republican,Democrat
76,2.53,3.55,1,[1.58],0,[],0,[],0,[],0,[],01347,jackiewalorski,Joe Bock,Republican,Democrat
81,2.7,27.41,4,"[12.59, 15.93, 20.74, 27.04]",0,[],0,[],0,[],0,[],01348,jackiewalorski,Joe Bock,Republican,Democrat
79,2.63,23.04,6,"[10.13, 17.72, 18.99, 20.25, 21.52, 22.78]",0,[],0,[],0,[],0,[],01349,jackiewalorski,Joe Bock,Republican,Democrat
69,2.3,2.61,1,[0.87],3,"[11.74, 20.0, 26.96]",0,[],0,[],0,[],01350,jackiewalorski,Brendan Mullen,Republican,Democrat
71,2.37,4.65,1,[0.42],5,"[8.45, 12.68, 16.06, 20.7, 25.35]",0,[],0,[],0,[],01351,jackiewalorski,Brendan Mullen,Republican,Democrat
68,2.27,26.47,1,[25.59],4,"[4.41, 5.29, 14.71, 20.0]",0,[],0,[],0,[],01352,jackiewalorski,Brendan Mullen,Republican,Democrat
79,2.63,22.78,3,"[5.7, 18.99, 21.52]",0,[],0,[],0,[],0,[],01353,annwagner,Glenn Koenen,Republican,Democrat
102,3.4,25.59,2,"[23.24, 24.71]",0,[],0,[],0,[],0,[],01354,annwagner,Glenn Koenen,Republican,Democrat
74,2.47,21.62,3,"[1.62, 18.65, 20.27]",0,[],0,[],0,[],0,[],01356,annwagner,Glenn Koenen,Republican,Democrat
67,2.23,28.96,4,"[6.72, 11.19, 23.88, 26.87]",0,[],0,[],0,[],0,[],01357,annwagner,Glenn Koenen,Republican,Democrat
79,2.63,25.7,1,[24.05],0,[],0,[],0,[],0,[],01358,louiseslaughter,Maggie Brooks,Democrat,Republican
71,2.37,2.54,0,[],2,"[3.38, 25.92]",0,[],0,[],0,[],01359,louiseslaughter,Maggie Brooks,Democrat,Republican
75,2.5,2.4,0,[],2,"[11.6, 26.8]",0,[],0,[],0,[],01360,louiseslaughter,Maggie Brooks,Democrat,Republican
74,2.47,1.62,0,[],2,"[6.89, 26.49]",0,[],0,[],0,[],01361,louiseslaughter,Maggie Brooks,Democrat,Republican
81,2.7,1.85,0,[],3,"[2.96, 17.04, 29.26]",0,[],0,[],0,[],01362,louiseslaughter,Maggie Brooks,Democrat,Republican
84,2.8,2.86,2,"[1.07, 8.93]",2,"[14.29, 26.79]",0,[],0,[],0,[],01363,louiseslaughter,Maggie Brooks,Democrat,Republican
82,2.73,4.39,2,"[1.46, 12.68]",0,[],0,[],0,[],0,[],01364,louiseslaughter,Maggie Brooks,Democrat,Republican
70,2.33,25.71,2,"[4.29, 24.86]",0,[],0,[],0,[],0,[],01365,louiseslaughter,Maggie Brooks,Democrat,Republican
78,2.6,26.92,4,"[15.38, 19.62, 22.69, 25.77]",0,[],0,[],0,[],0,[],01366,louiseslaughter,Maggie Brooks,Democrat,Republican
64,2.13,,1,[29.06],3,"[0.0, 4.69, 10.94]",0,[],0,[],0,[],01367,kyrstensinema,Vernon Parker,Democrat,Republican
82,2.73,,1,[21.71],0,[],0,[],0,[],0,[],01369,kyrstensinema,Vernon Parker,Democrat,Republican
73,2.43,,4,"[2.05, 8.22, 18.49, 23.29]",0,[],0,[],0,[],0,[],01370,kyrstensinema,Vernon Parker,Democrat,Republican
85,2.83,,1,[19.76],0,[],0,[],0,[],0,[],01371,kyrstensinema,Vernon Parker,Democrat,Republican
80,2.67,2.25,1,[0.375],3,"[3.375, 10.5, 26.625]",0,[],0,[],0,[],01373,carolsheaporter,Frank Guinta,Democrat,Republican
73,2.43,24.66,2,"[17.26, 24.25]",3,"[1.64, 4.11, 9.86]",0,[],0,[],0,[],01374,carolsheaporter,Frank Guinta,Democrat,Republican
83,2.77,21.45,1,[20.72],1,[13.25],0,[],0,[],0,[],01381,carolsheaporter,Frank Guinta,Democrat,Republican
66,2.2,24.55,2,"[5.45, 23.64]",1,[12.27],0,[],0,[],0,[],01382,carolsheaporter,Frank Guinta,Democrat,Republican
78,2.6,26.54,3,"[15.0, 19.23, 26.15]",2,"[1.15, 6.92]",0,[],0,[],0,[],01383,carolsheaporter,Frank Guinta,Democrat,Republican
79,2.63,1.52,1,[0.38],4,"[2.28, 17.34, 20.51, 25.32]",0,[],2,"[3.04, 22.78]",0,[],01384,carolsheaporter,Frank Guinta,Democrat,Republican
72,2.4,4.58,2,"[1.25, 28.33]",0,[],0,[],0,[],0,[],01385,terrisewell,Don Chamberlain,Democrat,Republican
72,2.4,19.58,1,[19.17],0,[],0,[],0,[],0,[],01386,terrisewell,Don Chamberlain,Democrat,Republican
78,2.6,1.15,4,"[0.38, 7.69, 21.54, 27.69]",0,[],0,[],0,[],0,[],01387,terrisewell,Don Chamberlain,Democrat,Republican
79,2.63,22.78,1,[22.03],0,[],0,[],0,[],0,[],01388,terrisewell,,Democrat,Republican
65,2.17,27.69,1,[26.77],0,[],0,[],0,[],0,[],01392,terrisewell,,Democrat,Republican
61,2.033333333333333,2.459016393442623,3,"[0.4918032786885246, 11.967213114754099, 28.688524590163933]",0,[],1,[11.967213114754099],0,[],0,[],01394,terrisewell,Don Chamberlain,Democrat,Republican
66,2.2,4.09,4,"[1.36, 18.18, 47.73, 54.55]",0,[],1,[54.55],0,[],0,[],01397,terrisewell,Don Chamberlain,Democrat,Republican
55,1.83,,6,"[1.64, 14.18, 20.0, 26.18, 28.91, 29.45]",0,[],0,[],0,[],0,[],01399,dinatitus,Chris Edwards,Democrat,Republican
58,1.93,1.55,2,"[0.52, 26.72]",0,[],0,[],0,[],0,[],01400,allysonschwartz,Raj Bhakta,Democrat,Republican
53,1.77,26.42,1,[24.15],0,[],0,[],1,[4.15],0,[],01401,katherineclark,Frank Addivinola,Democrat,Republican
77,2.567,24.675,1,[23.766],0,[],0,[],1,[11.688],0,[],01402,catherineclark,Frank Addivinola,Democrat,Republican
73,2.43,21.64,1,[20.27],0,[],0,[],1,[8.22],0,[],01403,katherineclark,Frank Addivinola,Democrat,Republican
77,2.567,21.82,4,"[1.56, 12.47, 18.83, 21.82]",0,[],0,[],0,[],0,[],01404,tammyduckworth,Joe Walsh,Democrat,Republican
95,3.17,27.79,1,[27.16],0,[],0,[],0,[],0,[],01405,reneeellmers,Steve Wilkins,Republican,Democrat
58,1.93,26.9,1,[25.2],0,[],0,[],0,[],0,[],01406,marylandrieu,John Kennedy,Democrat,Republican
88,2.93,25.23,1,[25.57],0,[],0,[],0,[],0,[],01410,lorettasanchez,,Democrat,Republican
77,2.567,27.27,7,"[0.39, 4.29, 12.86, 17.53, 19.48, 22.08, 27.27]",0,[],0,[],0,[],0,[],01411,lorettasanchez,,Democrat,Republican
93,3.1,26.77,4,"[8.71, 14.84, 19.35, 26.13]",0,[],0,[],0,[],0,[],01412,lorettasanchez,,Democrat,Republican
50,1.67,,2,"[1.2, 27.6]",0,[],0,[],0,[],0,[],01414,ileanaroslehtinen,Rolando Banciella,Republican,Democrat
52,1.73,7.31,1,[0.58],0,[],0,[],0,[],0,[],01415,ileanaroslehtinen,Rolando Banciella,Republican,Democrat
78,2.6,22.31,2,"[1.15, 21.15]",0,[],0,[],0,[],0,[],01421,ileanaroslehtinen,Annette Taddeo,Republican,Democrat
76,2.53,26.84,2,"[18.95, 25.79]",1,[0.79],0,[],0,[],0,[],01422,martharoby,Bobby Bright,Republican,Democrat
71,2.37,28.17,1,[27.04],0,[],0,[],0,[],0,[],01423,martharoby,Bobby Bright,Republican,Democrat
85,2.83,27.88,1,[27.18],0,[],0,[],0,[],0,[],01424,martharoby,Bobby Bright,Republican,Democrat
69,2.3,26.09,1,[24.35],0,[],0,[],0,[],0,[],01425,martharoby,Therese Ford,Republican,Democrat
76,2.53,26.84,1,[26.05],1,[17.11],0,[],0,[],0,[],01426,martharoby,Bobby Bright,Republican,Democrat
79,2.63,22.78,1,[21.52],1,[11.39],0,[],0,[],0,[],01427,martharoby,Bobby Bright,Republican,Democrat
79,2.63,28.48,1,[27.59],1,[16.46],0,[],0,[],0,[],01428,martharoby,Bobby Bright,Republican,Democrat
74,2.47,28.38,3,"[1.62, 25.14, 28.38]",0,[],0,[],0,[],0,[],01429,chelliepingree,Charlie Summers,Democrat,Republican
74,2.47,27.03,4,"[2.43, 5.41, 22.16, 25.68]",0,[],0,[],1,[16.62],0,[],01430,chelliepingree,Charlie Summers,Democrat,Republican
82,2.73,22.32,3,"[2.2, 10.98, 22.2]",0,[],1,[0.37],0,[],0,[],01431,chelliepingree,Charlie Summers,Democrat,Republican
84,2.8,27.86,1,[26.43],0,[],0,[],0,[],0,[],01432,chelliepingree,Charlie Summers,Democrat,Republican
74,2.47,19.59,1,[18.11],0,[],0,[],0,[],0,[],01433,chelliepingree,Charlie Summers,Democrat,Republican
85,2.83,19.06,1,[18.35],0,[],0,[],0,[],0,[],01434,chelliepingree,Charlie Summers,Democrat,Republican
67,2.23,26.87,2,"[1.79, 24.18]",0,[],0,[],0,[],0,[],01435,chelliepingree,Charlie Summers,Democrat,Republican
84,2.8,21.79,1,[21.43],0,[],0,[],0,[],0,[],01436,chelliepingree,Jonathan Courtney,Democrat,Republican
76,2.53,27.89,2,"[19.74, 27.11]",0,[],0,[],0,[],0,[],01437,chelliepingree,Charlie Summers,Democrat,Republican
91,3.03,22.42,2,"[12.31, 21.98]",0,[],0,[],0,[],0,[],01438,chelliepingree,Dean Scontras,Democrat,Republican
76,2.533,27.89,4,"[2.76, 13.16, 17.76, 27.11]",0,[],0,[],0,[],0,[],01439,chelliepingree,Dean Scontras,Democrat,Republican
72,2.4,22.5,2,"[0.42, 26.25]",0,[],0,[],0,[],0,[],01440,chelliepingree,Jonathan Courtney,Democrat,Republican
72,2.4,22.5,1,[21.25],0,[],0,[],0,[],0,[],01441,kristinoem,Stephanie Herseth Sandlin,Republican,Democrat
89,2.97,17.42,1,[15.51],0,[],0,[],0,[],0,[],01442,kristinoem,Stephanie Herseth Sandlin,Republican,Democrat
73,2.43,26.03,1,[25.62],0,[],0,[],0,[],0,[],01443,kristinoem,Stephanie Herseth Sandlin,Republican,Democrat
60,2.0,26.5,2,"[14.5, 26.0]",0,[],0,[],0,[],0,[],01444,kristinoem,Stephanie Herseth Sandlin,Republican,Democrat
71,2.37,20.42,1,[19.72],0,[],0,[],0,[],0,[],01445,kristinoem,Stephanie Herseth Sandlin,Republican,Democrat
94,3.13,22.87,1,[22.55],0,[],0,[],0,[],0,[],01446,kristinoem,Stephanie Herseth Sandlin,Republican,Democrat
89,2.97,26.97,2,"[0.34, 25.84]",0,[],0,[],0,[],0,[],01447,kristinoem,Matt Varilek,Republican,Democrat
77,2.567,25.195,3,"[1.558, 8.831, 24.805]",0,[],0,[],0,[],0,[],01448,kristinoem,Matt Varilek,Republican,Democrat
65,2.17,24.0,1,[22.15],0,[],0,[],0,[],0,[],01449,kristinoem,Matt Varilek,Republican,Democrat
46,1.533,27.39,3,"[2.61, 21.96, 26.09]",0,[],0,[],0,[],0,[],01451,gracenapolitano,,Democrat,Republican
39,1.3,,0,[],0,[],0,[],0,[],0,[],01452,gracemeng,Dan Halloran,Democrat,Republican
81,2.7,19.26,2,"[17.78, 24.81]",0,[],0,[],0,[],0,[],01454,cathymcmorrisrodgers,Rich Cowan,Republican,Democrat
